zone	rep	sp	biom
Lam	1	Lralis	0,1
Lam	1	Nlap	2,71
Lam	1	Nlap	3,48
Lam	1	Nlap	4,46
Lam	1	Nlap	7,16
Lam	1	Patsp	0,18
Lam	1	Patsp	0,22
Lam	1	Patsp	4,05
Lam	2	Gcin	0,27
Lam	2	Gumb	0,67
Lam	2	Gumb	0,8
Lam	2	Gumb	1,13
Lam	2	Gumb	1,15
Lam	2	Nlap	2,22
Lam	2	Nlap	3,71
Lam	2	Nlap	3,82
Lam	2	Nlap	3,82
Lam	2	Nlap	3,93
Lam	2	Nlap	4,23
Lam	2	Nlap	4,37
Lam	2	Nlap	5,16
Lam	2	Nlap	5,58
Lam	2	Nlap	5,83
Lam	2	Nlap	6,78
Lam	2	Patsp	0,07
Lam	2	Patsp	0,21
Lam	2	Patsp	0,56
Lam	2	Patsp	0,74
Lam	2	Patsp	0,96
Lam	2	Patsp	1,33
Lam	2	Patsp	2,6
Lam	2	Patsp	8,85
Lam	3	Gumb	1,39
Lam	3	Gumb	1,57
Lam	3	Patsp	0,45
Lam	3	Patsp	0,57
Lam	3	Patsp	1,18
Lam	3	Patsp	4,08
Lam	3	Patsp	13,51
Lam	3	Patsp	15,99
Lam	4	Gumb	0,13
Lam	4	Gumb	0,14
Lam	4	Gumb	0,4
Lam	4	Gumb	0,61
Lam	4	Gumb	0,64
Lam	4	Gumb	0,64
Lam	4	Gumb	0,67
Lam	4	Gumb	0,69
Lam	4	Gumb	0,72
Lam	4	Gumb	0,74
Lam	4	Gumb	0,75
Lam	4	Gumb	0,75
Lam	4	Gumb	0,75
Lam	4	Gumb	0,75
Lam	4	Gumb	0,76
Lam	4	Gumb	0,76
Lam	4	Gumb	0,81
Lam	4	Gumb	0,81
Lam	4	Gumb	0,81
Lam	4	Gumb	0,84
Lam	4	Gumb	0,84
Lam	4	Gumb	0,85
Lam	4	Gumb	0,86
Lam	4	Gumb	0,87
Lam	4	Gumb	0,88
Lam	4	Gumb	0,89
Lam	4	Gumb	0,9
Lam	4	Gumb	0,9
Lam	4	Gumb	0,91
Lam	4	Gumb	0,91
Lam	4	Gumb	0,92
Lam	4	Gumb	0,92
Lam	4	Gumb	0,94
Lam	4	Gumb	0,95
Lam	4	Gumb	0,96
Lam	4	Gumb	1
Lam	4	Gumb	1,05
Lam	4	Gumb	1,07
Lam	4	Gumb	1,1
Lam	4	Gumb	1,1
Lam	4	Gumb	1,1
Lam	4	Gumb	1,12
Lam	4	Nlap	2,28
Lam	4	Nlap	2,68
Lam	4	Nlap	2,69
Lam	4	Nlap	2,73
Lam	4	Nlap	2,78
Lam	4	Nlap	2,8
Lam	4	Nlap	2,99
Lam	4	Nlap	3,15
Lam	4	Nlap	3,21
Lam	4	Nlap	3,31
Lam	4	Nlap	3,44
Lam	4	Nlap	3,45
Lam	4	Nlap	3,46
Lam	4	Nlap	3,48
Lam	4	Nlap	3,54
Lam	4	Nlap	3,67
Lam	4	Nlap	3,71
Lam	4	Nlap	3,9
Lam	4	Nlap	3,93
Lam	4	Nlap	3,94
Lam	4	Nlap	4,23
Lam	4	Nlap	4,23
Lam	4	Nlap	4,63
Lam	4	Nlap	5,42
Lam	4	Nlap	5,68
Lam	4	Patsp	0,86
Lam	4	Patsp	1,04
Lam	4	Patsp	2,33
Lam	4	Patsp	2,36
Lam	4	Patsp	2,52
Lam	4	Patsp	2,81
Lam	4	Patsp	3,66
Lam	4	Patsp	4,08
Lam	4	Patsp	4,85
Lam	4	Patsp	5,27
Lam	4	Patsp	6,7
Lam	5	Gumb	0,37
Lam	5	Gumb	0,46
Lam	5	Gumb	1,19
Lam	5	Gumb	1,26
Lam	5	Gumb	1,33
Lam	5	Gumb	1,39
Lam	5	Gumb	1,41
Lam	5	Gumb	1,51
Lam	5	Gumb	1,51
Lam	5	Patsp	0,12
Lam	5	Patsp	0,15
Lam	5	Patsp	0,22
Lam	5	Patsp	1,17
Lam	5	Patsp	3,16
Lam	5	Patsp	19,41
Lam	6	Gcin	1,93
Lam	6	Nlap	3,02
Lam	6	Nlap	3,39
Lam	6	Nlap	3,62
Lam	6	Patsp	0,27
Lam	6	Patsp	1
Lam	6	Patsp	1,1
Lam	6	Patsp	2,65
Lam	6	Patsp	4,22
Lam	6	Patsp	4,8
Lam	6	Patsp	5,19
Lam	6	Patsp	5,22
Lam	6	Patsp	6,92
Lam	6	Patsp	7,62
Lam	6	Patsp	8,1
Lam	6	Patsp	8,64
Lam	6	Patsp	11,32
Lam	6	Patsp	12,12
Lam	7	Gumb	0,93
Lam	7	Gumb	1,36
Lam	7	Gumb	1,4
Lam	7	Patsp	1,71
Lam	7	Patsp	2,87
Lam	7	Patsp	5,22
Lam	7	Patsp	6,86
Lam	7	Patsp	6,92
Lam	7	Patsp	7,16
Lam	8	Gcin	0,82
Lam	8	Gumb	0,9
Lam	8	Nlap	0,96
Lam	8	Nlap	3,43
Lam	8	Patsp	0,39
Lam	8	Patsp	3
Lam	8	Patsp	7,82
Lam	8	Patsp	8,37
Lam	8	Patsp	9,21
Lam	8	Patsp	10,27
Lam	8	Patsp	12,08
Lam	8	Patsp	12,9
Lam	9	Gumb	0,7
Lam	9	Gumb	0,73
Lam	9	Gumb	0,79
Lam	9	Gumb	0,84
Lam	9	Gumb	0,87
Lam	9	Gumb	0,88
Lam	9	Gumb	1,13
Lam	9	Gumb	1,24
Lam	9	Gumb	1,28
Lam	9	Gumb	1,38
Lam	9	Gumb	1,4
Lam	9	Nlap	2,44
Lam	9	Nlap	2,67
Lam	9	Nlap	2,75
Lam	9	Nlap	2,91
Lam	9	Nlap	3,04
Lam	9	Nlap	3,1
Lam	9	Nlap	3,19
Lam	9	Nlap	3,21
Lam	9	Nlap	3,27
Lam	9	Nlap	3,49
Lam	9	Nlap	3,53
Lam	9	Nlap	3,61
Lam	9	Nlap	4,03
Lam	9	Nlap	4,04
Lam	9	Nlap	4,14
Lam	9	Nlap	4,22
Lam	9	Nlap	4,29
Lam	9	Nlap	4,3
Lam	9	Nlap	4,44
Lam	9	Nlap	5,72
Lam	9	Nlap	6,51
Lam	9	Nlap	7,5
Lam	9	Patsp	0,18
Lam	9	Patsp	0,68
Lam	9	Patsp	1,49
Lam	9	Patsp	2,56
Lam	9	Patsp	2,91
Lam	9	Patsp	3,04
Lam	9	Patsp	4,99
Lam	9	Patsp	5,65
Lam	9	Patsp	6,51
Lam	9	Patsp	8,19
Lam	9	Patsp	9,77
Lam	9	Patsp	11,89
Lam	10	Gumb	0,83
Lam	10	Gumb	0,84
Lam	10	Gumb	0,89
Lam	10	Gumb	0,91
Lam	10	Gumb	0,92
Lam	10	Gumb	0,93
Lam	10	Gumb	1,07
Lam	10	Gumb	1,11
Lam	10	Gumb	1,16
Lam	10	Nlap	1,21
Lam	10	Nlap	2,15
Lam	10	Nlap	2,93
Lam	10	Nlap	3,54
Lam	10	Nlap	5,61
Lam	10	Patsp	0,05
Lam	10	Patsp	0,11
Lam	10	Patsp	0,12
Lam	10	Patsp	0,17
Lam	10	Patsp	0,23
Lam	10	Patsp	0,29
Lam	10	Patsp	0,41
Lam	10	Patsp	0,46
Lam	10	Patsp	1,21
Lam	10	Patsp	1,26
Lam	10	Patsp	1,67
Lam	10	Patsp	5,49
Lam	10	Patsp	11,62
Lam	10	Patsp	11,7
Lam	10	Patsp	14,78
Lam	10	Patsp	15,29
Lam	10	Patsp	26,49
Lam	11	Gumb	0,67
Lam	11	Gumb	0,68
Lam	11	Gumb	0,73
Lam	11	Gumb	0,79
Lam	11	Gumb	0,81
Lam	11	Gumb	0,82
Lam	11	Gumb	0,85
Lam	11	Gumb	0,87
Lam	11	Gumb	0,87
Lam	11	Gumb	1,02
Lam	11	Nlap	3,32
Lam	11	Nlap	3,72
Lam	11	Nlap	3,85
Lam	11	Nlap	4,66
Lam	11	Nlap	6,62
Lam	11	Patsp	0,91
Lam	11	Patsp	0,91
Lam	11	Patsp	0,92
Lam	11	Patsp	1,32
Lam	11	Patsp	1,51
Lam	11	Patsp	1,62
Lam	11	Patsp	1,63
Lam	11	Patsp	1,71
Lam	11	Patsp	3,43
Lam	11	Patsp	4,6
Lam	11	Patsp	5,23
Lam	11	Patsp	6,61
Lam	11	Patsp	6,85
Lam	11	Patsp	7,11
Lam	11	Patsp	7,29
Lam	11	Patsp	9,57
Lam	11	Patsp	10,25
Lam	11	Patsp	18
Lam	12	Gumb	0,14
Lam	12	Gumb	0,23
Lam	12	Gumb	0,58
Lam	12	Gumb	0,58
Lam	12	Gumb	0,59
Lam	12	Gumb	0,65
Lam	12	Gumb	0,67
Lam	12	Gumb	0,67
Lam	12	Gumb	0,68
Lam	12	Gumb	0,69
Lam	12	Gumb	0,71
Lam	12	Gumb	0,71
Lam	12	Gumb	0,72
Lam	12	Gumb	0,73
Lam	12	Gumb	0,74
Lam	12	Gumb	0,79
Lam	12	Gumb	0,8
Lam	12	Gumb	0,81
Lam	12	Gumb	0,81
Lam	12	Gumb	0,81
Lam	12	Gumb	0,82
Lam	12	Gumb	0,87
Lam	12	Gumb	0,93
Lam	12	Gumb	1,12
Lam	12	Gumb	1,13
Lam	12	Nlap	1,32
Lam	12	Nlap	1,48
Lam	12	Nlap	1,67
Lam	12	Nlap	2,14
Lam	12	Nlap	2,15
Lam	12	Nlap	2,32
Lam	12	Nlap	2,4
Lam	12	Nlap	2,84
Lam	12	Nlap	2,88
Lam	12	Nlap	2,9
Lam	12	Nlap	3,03
Lam	12	Nlap	3,13
Lam	12	Nlap	3,25
Lam	12	Nlap	3,26
Lam	12	Nlap	3,45
Lam	12	Nlap	3,45
Lam	12	Nlap	3,47
Lam	12	Nlap	3,55
Lam	12	Nlap	3,63
Lam	12	Nlap	3,7
Lam	12	Nlap	3,73
Lam	12	Nlap	4,09
Lam	12	Nlap	4,12
Lam	12	Nlap	7,2
Lam	12	Patsp	0,42
Lam	12	Patsp	0,66
Lam	12	Patsp	1,58
Lam	12	Patsp	1,76
Lam	12	Patsp	2,43
Lam	12	Patsp	2,68
Lam	12	Patsp	3,48
Lam	12	Patsp	5,78
Lam	12	Patsp	9,11
Lam	12	Patsp	11,6
Lam	12	Patsp	13,52
Lam	12	Patsp	14
Lam	13	Gumb	0,1
Lam	13	Gumb	0,58
Lam	13	Gumb	0,63
Lam	13	Gumb	0,7
Lam	13	Gumb	0,7
Lam	13	Gumb	0,76
Lam	13	Gumb	0,78
Lam	13	Gumb	0,79
Lam	13	Gumb	0,8
Lam	13	Gumb	0,81
Lam	13	Gumb	0,82
Lam	13	Gumb	0,82
Lam	13	Gumb	0,83
Lam	13	Gumb	0,93
Lam	13	Nlap	2,75
Lam	13	Patsp	0,08
Lam	13	Patsp	2,85
Lam	13	Patsp	9,17
Lam	13	Patsp	11,05
Lam	13	Patsp	14,06
Lam	13	Patsp	14,19
Lam	13	Patsp	15,78
Lam	13	Patsp	22,87
Lam	13	Patsp	27,39
Lam	14	Gumb	0,76
Lam	14	Gumb	0,79
Lam	14	Gumb	1,03
Lam	14	Nlap	3,48
Lam	14	Patsp	0,64
Lam	14	Patsp	0,88
Lam	14	Patsp	1,53
Lam	14	Patsp	2,16
Lam	14	Patsp	3,24
Lam	14	Patsp	3,71
Lam	14	Patsp	3,78
Lam	14	Patsp	4,15
Lam	14	Patsp	6,1
Lam	14	Patsp	7,88
Lam	14	Patsp	8,94
Lam	14	Patsp	10,7
Lam	14	Patsp	16,5
Lam	14	Patsp	17,87
Lam	14	Patsp	19,37
Ser	1	Gumb	0,49
Ser	1	Gumb	0,55
Ser	1	Gumb	0,61
Ser	1	Gumb	0,61
Ser	1	Gumb	0,62
Ser	1	Gumb	0,62
Ser	1	Gumb	0,62
Ser	1	Gumb	0,66
Ser	1	Gumb	0,67
Ser	1	Gumb	0,67
Ser	1	Gumb	0,72
Ser	1	Gumb	0,72
Ser	1	Gumb	0,73
Ser	1	Gumb	0,8
Ser	1	Gumb	0,82
Ser	1	Gumb	0,82
Ser	1	Gumb	0,83
Ser	1	Gumb	0,83
Ser	1	Gumb	0,85
Ser	1	Gumb	0,85
Ser	1	Gumb	1,06
Ser	1	Gumb	1,22
Ser	1	Lrea	2,38
Ser	1	Lrea	2,66
Ser	1	Lrea	2,97
Ser	1	Lrea	3,13
Ser	1	Lrea	4,1
Ser	1	Lrea	4,15
Ser	1	Nlap	3
Ser	1	Nlap	3,04
Ser	1	Nlap	3,08
Ser	1	Nlap	3,29
Ser	1	Nlap	3,35
Ser	1	Nlap	3,53
Ser	1	Nlap	3,55
Ser	1	Nlap	3,66
Ser	1	Nlap	3,76
Ser	1	Nlap	3,78
Ser	1	Nlap	3,83
Ser	1	Nlap	3,83
Ser	1	Nlap	4,03
Ser	1	Nlap	4,09
Ser	1	Nlap	4,1
Ser	1	Nlap	4,24
Ser	1	Nlap	5,89
Ser	1	Nlap	6,24
Ser	1	Patsp	0,49
Ser	1	Patsp	9,63
Ser	1	Patsp	10,68
Ser	1	Patsp	14,77
Ser	2	Gcin	0,4
Ser	2	Gcin	0,42
Ser	2	Gcin	0,42
Ser	2	Gcin	0,45
Ser	2	Gcin	0,47
Ser	2	Gcin	0,53
Ser	2	Gcin	0,54
Ser	2	Gcin	0,54
Ser	2	Gcin	0,56
Ser	2	Gcin	0,56
Ser	2	Gcin	0,56
Ser	2	Gcin	0,56
Ser	2	Gcin	0,56
Ser	2	Gcin	0,58
Ser	2	Gcin	0,58
Ser	2	Gcin	0,59
Ser	2	Gcin	0,59
Ser	2	Gcin	0,61
Ser	2	Gcin	0,64
Ser	2	Gcin	0,66
Ser	2	Gcin	0,67
Ser	2	Gcin	0,67
Ser	2	Gcin	0,68
Ser	2	Gcin	0,68
Ser	2	Gcin	0,69
Ser	2	Gcin	0,69
Ser	2	Gcin	0,71
Ser	2	Gcin	0,72
Ser	2	Gcin	0,72
Ser	2	Gcin	0,72
Ser	2	Gcin	0,72
Ser	2	Gcin	0,74
Ser	2	Gcin	0,74
Ser	2	Gcin	0,74
Ser	2	Gcin	0,75
Ser	2	Gcin	0,76
Ser	2	Gcin	0,76
Ser	2	Gcin	0,77
Ser	2	Gcin	0,8
Ser	2	Gcin	0,81
Ser	2	Gcin	0,83
Ser	2	Lralis	0,5
Ser	2	Lrea	2,38
Ser	2	Lrea	2,65
Ser	2	Lrea	2,65
Ser	2	Lrea	2,72
Ser	2	Lrea	2,73
Ser	2	Lrea	2,9
Ser	2	Lrea	2,91
Ser	2	Lrea	2,97
Ser	2	Lrea	3
Ser	2	Lrea	3,01
Ser	2	Lrea	3,25
Ser	2	Lrea	3,25
Ser	2	Lrea	3,27
Ser	2	Lrea	3,39
Ser	2	Lrea	3,99
Ser	2	Lrea	4,36
Ser	2	Nlap	3,17
Ser	2	Patsp	0,79
Ser	2	Patsp	1,74
Ser	2	Patsp	9,48
Ser	3	Gump	0,3
Ser	3	Gump	0,33
Ser	3	Gump	0,43
Ser	3	Gump	0,55
Ser	3	Gump	0,57
Ser	3	Gump	0,62
Ser	3	Gump	0,64
Ser	3	Gump	0,7
Ser	3	Gump	0,71
Ser	3	Gump	0,74
Ser	3	Gump	0,75
Ser	3	Gump	0,77
Ser	3	Gump	0,79
Ser	3	Gump	0,82
Ser	3	Gump	0,83
Ser	3	Gump	0,91
Ser	3	Gump	0,97
Ser	3	Lrea	3,02
Ser	3	Lrea	3,96
Ser	3	Lrea	4,11
Ser	3	Nlap	2,87
Ser	3	Nlap	3,09
Ser	3	Patsp	0,58
Ser	3	Patsp	1,91
Ser	3	Patsp	5,59
Ser	3	Patsp	11,99
Ser	3	Patsp	28,7
Ser	4	Gumb	0,08
Ser	4	Gumb	0,09
Ser	4	Gumb	0,1
Ser	4	Gumb	0,1
Ser	4	Gumb	0,11
Ser	4	Gumb	0,12
Ser	4	Gumb	0,15
Ser	4	Gumb	0,17
Ser	4	Gumb	0,18
Ser	4	Gumb	0,19
Ser	4	Gumb	0,21
Ser	4	Gumb	0,28
Ser	4	Gumb	0,37
Ser	4	Gumb	0,38
Ser	4	Gumb	0,42
Ser	4	Gumb	0,42
Ser	4	Gumb	0,43
Ser	4	Gumb	0,44
Ser	4	Gumb	0,44
Ser	4	Gumb	0,45
Ser	4	Gumb	0,47
Ser	4	Gumb	0,47
Ser	4	Gumb	0,48
Ser	4	Gumb	0,49
Ser	4	Gumb	0,5
Ser	4	Gumb	0,5
Ser	4	Gumb	0,51
Ser	4	Gumb	0,52
Ser	4	Gumb	0,52
Ser	4	Gumb	0,52
Ser	4	Gumb	0,52
Ser	4	Gumb	0,52
Ser	4	Gumb	0,53
Ser	4	Gumb	0,53
Ser	4	Gumb	0,53
Ser	4	Gumb	0,53
Ser	4	Gumb	0,53
Ser	4	Gumb	0,54
Ser	4	Gumb	0,55
Ser	4	Gumb	0,55
Ser	4	Gumb	0,55
Ser	4	Gumb	0,55
Ser	4	Gumb	0,56
Ser	4	Gumb	0,56
Ser	4	Gumb	0,57
Ser	4	Gumb	0,58
Ser	4	Gumb	0,58
Ser	4	Gumb	0,59
Ser	4	Gumb	0,59
Ser	4	Gumb	0,59
Ser	4	Gumb	0,59
Ser	4	Gumb	0,59
Ser	4	Gumb	0,6
Ser	4	Gumb	0,6
Ser	4	Gumb	0,61
Ser	4	Gumb	0,62
Ser	4	Gumb	0,62
Ser	4	Gumb	0,62
Ser	4	Gumb	0,62
Ser	4	Gumb	0,62
Ser	4	Gumb	0,62
Ser	4	Gumb	0,62
Ser	4	Gumb	0,62
Ser	4	Gumb	0,63
Ser	4	Gumb	0,64
Ser	4	Gumb	0,64
Ser	4	Gumb	0,64
Ser	4	Gumb	0,64
Ser	4	Gumb	0,64
Ser	4	Gumb	0,65
Ser	4	Gumb	0,65
Ser	4	Gumb	0,65
Ser	4	Gumb	0,65
Ser	4	Gumb	0,66
Ser	4	Gumb	0,67
Ser	4	Gumb	0,67
Ser	4	Gumb	0,68
Ser	4	Gumb	0,69
Ser	4	Gumb	0,7
Ser	4	Gumb	0,7
Ser	4	Gumb	0,71
Ser	4	Gumb	0,72
Ser	4	Gumb	0,72
Ser	4	Gumb	0,73
Ser	4	Gumb	0,75
Ser	4	Gumb	0,76
Ser	4	Gumb	0,77
Ser	4	Gumb	0,78
Ser	4	Gumb	0,79
Ser	4	Gumb	0,81
Ser	4	Gumb	0,81
Ser	4	Gumb	0,85
Ser	4	Gumb	0,89
Ser	4	Gumb	0,92
Ser	4	Gumb	1,22
Ser	4	Lrea	2,45
Ser	4	Lrea	2,94
Ser	4	Lrea	3,05
Ser	4	Lrea	3,15
Ser	4	Lrea	3,21
Ser	4	Lrea	3,41
Ser	4	Lrea	3,44
Ser	4	Lrea	3,53
Ser	4	Lrea	4,1
Ser	4	Lrea	4,32
Ser	4	Nlap	1,65
Ser	4	Nlap	2,35
Ser	4	Nlap	2,42
Ser	4	Nlap	3,27
Ser	4	Nret	2,87
Ser	4	Patsp	0,14
Ser	4	Patsp	0,92
Ser	4	Patsp	3,75
Ser	4	Patsp	4,49
Ser	4	Patsp	5,16
Ser	4	Patsp	5,21
Ser	4	Patsp	11,9
Ser	4	Patsp	13,01
Ser	4	Patsp	16
Ser	4	Patsp	16,8
Ser	4	Patsp	18,91
Ser	4	Patsp	23,61
Ser	5	Gumb	0,51
Ser	5	Gumb	0,52
Ser	5	Gumb	0,52
Ser	5	Gumb	0,53
Ser	5	Gumb	0,54
Ser	5	Gumb	0,54
Ser	5	Gumb	0,56
Ser	5	Gumb	0,58
Ser	5	Gumb	0,58
Ser	5	Gumb	0,58
Ser	5	Gumb	0,6
Ser	5	Gumb	0,6
Ser	5	Gumb	0,61
Ser	5	Gumb	0,62
Ser	5	Gumb	0,64
Ser	5	Gumb	0,67
Ser	5	Gumb	0,68
Ser	5	Gumb	0,69
Ser	5	Gumb	0,7
Ser	5	Gumb	0,71
Ser	5	Gumb	0,71
Ser	5	Gumb	0,71
Ser	5	Gumb	0,71
Ser	5	Gumb	0,73
Ser	5	Gumb	0,73
Ser	5	Gumb	0,76
Ser	5	Gumb	0,81
Ser	5	Gumb	0,82
Ser	5	Gumb	0,82
Ser	5	Gumb	0,84
Ser	5	Gumb	0,86
Ser	5	Gumb	0,88
Ser	5	Gumb	0,92
Ser	5	Gumb	1,11
Ser	5	Lralis	0,37
Ser	5	Patsp	3,15
Ser	5	Patsp	6,46
Ser	5	Patsp	10,42
Ser	5	Patsp	12,5
Ser	5	Patsp	18,5
Ser	5	Patsp	20,22
Ser	5	Patsp	22,47
Ser	6	Gumb	0,06
Ser	6	Gumb	0,34
Ser	6	Gumb	0,5
Ser	6	Gumb	0,52
Ser	6	Gumb	0,53
Ser	6	Gumb	0,55
Ser	6	Gumb	0,65
Ser	6	Gumb	0,66
Ser	6	Gumb	0,68
Ser	6	Gumb	0,72
Ser	6	Gumb	0,75
Ser	6	Lrea	2,41
Ser	6	Lrea	2,51
Ser	6	Lrea	2,54
Ser	6	Lrea	2,55
Ser	6	Lrea	2,65
Ser	6	Lrea	2,66
Ser	6	Lrea	2,82
Ser	6	Lrea	2,88
Ser	6	Lrea	2,9
Ser	6	Lrea	2,96
Ser	6	Lrea	2,96
Ser	6	Lrea	2,99
Ser	6	Lrea	3,04
Ser	6	Lrea	3,05
Ser	6	Lrea	3,08
Ser	6	Lrea	3,19
Ser	6	Lrea	3,21
Ser	6	Lrea	3,31
Ser	6	Lrea	3,43
Ser	6	Lrea	3,56
Ser	6	Lrea	3,61
Ser	6	Lrea	3,66
Ser	6	Lrea	3,76
Ser	6	Lrea	3,77
Ser	6	Lrea	4
Ser	6	Nlap	2,15
Ser	6	Nlap	2,23
Ser	6	Nlap	2,35
Ser	6	Nlap	4,46
Ser	6	Patsp	2,71
Ser	6	Patsp	3,43
Ser	6	Patsp	13,41
Ser	7	Gumb	0,1
Ser	7	Gumb	0,13
Ser	7	Gumb	0,2
Ser	7	Gumb	0,28
Ser	7	Gumb	0,53
Ser	7	Gumb	0,54
Ser	7	Gumb	0,55
Ser	7	Gumb	0,57
Ser	7	Gumb	0,58
Ser	7	Gumb	0,6
Ser	7	Gumb	0,6
Ser	7	Gumb	0,72
Ser	7	Gumb	0,72
Ser	7	Gumb	0,72
Ser	7	Gumb	0,73
Ser	7	Gumb	0,73
Ser	7	Gumb	0,75
Ser	7	Gumb	0,76
Ser	7	Gumb	0,77
Ser	7	Gumb	0,85
Ser	7	Gumb	0,925
Ser	7	Lralis	1,52
Ser	7	Lrea	2,21
Ser	7	Lrea	2,21
Ser	7	Lrea	2,69
Ser	7	Lrea	2,74
Ser	7	Lrea	2,76
Ser	7	Lrea	2,8
Ser	7	Lrea	2,83
Ser	7	Lrea	2,86
Ser	7	Lrea	2,9
Ser	7	Lrea	3,27
Ser	7	Lrea	3,43
Ser	7	Lrea	3,44
Ser	7	Lrea	3,5
Ser	7	Lrea	3,57
Ser	7	Nlap	6,88
Ser	7	Patsp	0,07
Ser	7	Patsp	0,24
Ser	7	Patsp	0,27
Ser	7	Patsp	0,31
Ser	7	Patsp	2,83
Ser	7	Patsp	4,33
Ser	7	Patsp	7,81
Ser	7	Patsp	7,88
Ser	7	Patsp	9,83
Ser	7	Patsp	10,4
Ser	7	Patsp	13,06
Ser	7	Patsp	14,57
Ser	7	Patsp	29
Ser	8	Gumb	0,2
Ser	8	Gumb	0,36
Ser	8	Gumb	0,49
Ser	8	Gumb	0,53
Ser	8	Gumb	0,56
Ser	8	Gumb	0,56
Ser	8	Gumb	0,57
Ser	8	Gumb	0,57
Ser	8	Gumb	0,59
Ser	8	Gumb	0,61
Ser	8	Gumb	0,61
Ser	8	Gumb	0,61
Ser	8	Gumb	0,62
Ser	8	Gumb	0,63
Ser	8	Gumb	0,63
Ser	8	Gumb	0,65
Ser	8	Gumb	0,65
Ser	8	Gumb	0,66
Ser	8	Gumb	0,66
Ser	8	Gumb	0,69
Ser	8	Gumb	0,7
Ser	8	Gumb	0,7
Ser	8	Gumb	0,72
Ser	8	Gumb	0,72
Ser	8	Gumb	0,73
Ser	8	Gumb	0,73
Ser	8	Gumb	0,74
Ser	8	Gumb	0,85
Ser	8	Gumb	1
Ser	8	Lrea	5,44
Ser	8	Patsp	0,17
Ser	8	Patsp	5,44
Ser	8	Patsp	5,63
Ser	8	Patsp	5,66
Ser	8	Patsp	15
Ser	9	Gumb	0,14
Ser	9	Gumb	0,16
Ser	9	Gumb	0,24
Ser	9	Gumb	0,26
Ser	9	Gumb	0,29
Ser	9	Gumb	0,3
Ser	9	Gumb	0,3
Ser	9	Gumb	0,35
Ser	9	Gumb	0,35
Ser	9	Gumb	0,41
Ser	9	Gumb	0,42
Ser	9	Gumb	0,47
Ser	9	Gumb	0,48
Ser	9	Gumb	0,48
Ser	9	Gumb	0,5
Ser	9	Gumb	0,52
Ser	9	Gumb	0,53
Ser	9	Gumb	0,54
Ser	9	Gumb	0,54
Ser	9	Gumb	0,54
Ser	9	Gumb	0,55
Ser	9	Gumb	0,55
Ser	9	Gumb	0,56
Ser	9	Gumb	0,58
Ser	9	Gumb	0,58
Ser	9	Gumb	0,58
Ser	9	Gumb	0,58
Ser	9	Gumb	0,59
Ser	9	Gumb	0,59
Ser	9	Gumb	0,6
Ser	9	Gumb	0,61
Ser	9	Gumb	0,63
Ser	9	Gumb	0,63
Ser	9	Gumb	0,64
Ser	9	Gumb	0,65
Ser	9	Gumb	0,65
Ser	9	Gumb	0,65
Ser	9	Gumb	0,65
Ser	9	Gumb	0,66
Ser	9	Gumb	0,67
Ser	9	Gumb	0,68
Ser	9	Gumb	0,7
Ser	9	Gumb	0,71
Ser	9	Gumb	0,71
Ser	9	Gumb	0,72
Ser	9	Gumb	0,73
Ser	9	Gumb	0,75
Ser	9	Gumb	0,76
Ser	9	Gumb	0,77
Ser	9	Gumb	0,9
Ser	9	Gumb	1,05
Ser	9	Lralis	0,29
Ser	9	Lralis	0,37
Ser	9	Lralis	0,5
Ser	9	Lralis	0,5
Ser	9	Lralis	0,56
Ser	9	Lralis	0,64
Ser	9	Lrea	0,12
Ser	9	Lrea	2,29
Ser	9	Lrea	2,35
Ser	9	Lrea	2,56
Ser	9	Lrea	2,67
Ser	9	Lrea	2,68
Ser	9	Lrea	2,78
Ser	9	Lrea	2,82
Ser	9	Lrea	2,84
Ser	9	Lrea	2,87
Ser	9	Lrea	2,89
Ser	9	Lrea	2,9
Ser	9	Lrea	2,9
Ser	9	Lrea	2,91
Ser	9	Lrea	2,92
Ser	9	Lrea	2,94
Ser	9	Lrea	2,94
Ser	9	Lrea	2,98
Ser	9	Lrea	3,01
Ser	9	Lrea	3,01
Ser	9	Lrea	3,02
Ser	9	Lrea	3,07
Ser	9	Lrea	3,08
Ser	9	Lrea	3,09
Ser	9	Lrea	3,1
Ser	9	Lrea	3,1
Ser	9	Lrea	3,12
Ser	9	Lrea	3,13
Ser	9	Lrea	3,21
Ser	9	Lrea	3,21
Ser	9	Lrea	3,25
Ser	9	Lrea	3,27
Ser	9	Lrea	3,28
Ser	9	Lrea	3,28
Ser	9	Lrea	3,29
Ser	9	Lrea	3,3
Ser	9	Lrea	3,33
Ser	9	Lrea	3,34
Ser	9	Lrea	3,35
Ser	9	Lrea	3,36
Ser	9	Lrea	3,39
Ser	9	Lrea	3,42
Ser	9	Lrea	3,44
Ser	9	Lrea	3,44
Ser	9	Lrea	3,51
Ser	9	Lrea	3,54
Ser	9	Lrea	3,55
Ser	9	Lrea	3,62
Ser	9	Lrea	3,63
Ser	9	Lrea	3,66
Ser	9	Lrea	3,67
Ser	9	Lrea	3,72
Ser	9	Lrea	3,81
Ser	9	Lrea	3,86
Ser	9	Lrea	3,91
Ser	9	Lrea	3,94
Ser	9	Lrea	3,97
Ser	9	Lrea	3,98
Ser	9	Lrea	4
Ser	9	Lrea	4,04
Ser	9	Lrea	4,23
Ser	9	Lrea	4,32
